sample_idx,file_idx,frame_idx,file_name,minio_path
81079,81,79,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081079
81084,81,84,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081084
81089,81,89,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081089
81094,81,94,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081094
81099,81,99,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081099
81104,81,104,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081104
81109,81,109,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081109
81114,81,114,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081114
81119,81,119,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081119
81124,81,124,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081124
81129,81,129,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081129
81134,81,134,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081134
81139,81,139,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081139
81144,81,144,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081144
81149,81,149,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081149
81154,81,154,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081154
81159,81,159,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081159
81164,81,164,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081164
81169,81,169,segment-1172406780360799916_1660_000_1680_000_with_camera_labels.tfrecord,training/semseg/0081169
82025,82,25,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082025
82030,82,30,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082030
82035,82,35,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082035
82040,82,40,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082040
82045,82,45,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082045
82050,82,50,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082050
82055,82,55,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082055
82060,82,60,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082060
82065,82,65,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082065
82070,82,70,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082070
82125,82,125,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082125
82130,82,130,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082130
82135,82,135,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082135
82140,82,140,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082140
82145,82,145,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082145
82150,82,150,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082150
82155,82,155,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082155
82160,82,160,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082160
82165,82,165,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082165
82170,82,170,segment-11799592541704458019_9828_750_9848_750_with_camera_labels.tfrecord,training/semseg/0082170
83004,83,4,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083004
83009,83,9,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083009
83014,83,14,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083014
83019,83,19,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083019
83024,83,24,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083024
83074,83,74,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083074
83079,83,79,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083079
83084,83,84,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083084
83089,83,89,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083089
83094,83,94,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083094
83099,83,99,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083099
83104,83,104,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083104
83109,83,109,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083109
83114,83,114,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083114
83119,83,119,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083119
83124,83,124,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083124
83129,83,129,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083129
83134,83,134,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083134
83139,83,139,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083139
83144,83,144,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083144
83149,83,149,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083149
83154,83,154,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083154
83159,83,159,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083159
83164,83,164,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083164
83169,83,169,segment-11839652018869852123_2565_000_2585_000_with_camera_labels.tfrecord,training/semseg/0083169
84025,84,25,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084025
84030,84,30,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084030
84035,84,35,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084035
84040,84,40,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084040
84045,84,45,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084045
84050,84,50,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084050
84055,84,55,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084055
84060,84,60,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084060
84065,84,65,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084065
84070,84,70,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084070
84075,84,75,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084075
84080,84,80,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084080
84085,84,85,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084085
84090,84,90,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084090
84095,84,95,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084095
84100,84,100,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084100
84105,84,105,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084105
84110,84,110,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084110
84115,84,115,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084115
84120,84,120,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084120
84125,84,125,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084125
84130,84,130,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084130
84135,84,135,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084135
84140,84,140,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084140
84145,84,145,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084145
84150,84,150,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084150
84155,84,155,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084155
84160,84,160,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084160
84165,84,165,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084165
84170,84,170,segment-11846396154240966170_3540_000_3560_000_with_camera_labels.tfrecord,training/semseg/0084170
85024,85,24,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085024
85029,85,29,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085029
85034,85,34,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085034
85039,85,39,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085039
85044,85,44,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085044
85049,85,49,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085049
85054,85,54,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085054
85059,85,59,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085059
85064,85,64,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085064
85069,85,69,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085069
85074,85,74,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085074
85079,85,79,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085079
85084,85,84,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085084
85089,85,89,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085089
85094,85,94,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085094
85099,85,99,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085099
85104,85,104,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085104
85109,85,109,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085109
85114,85,114,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085114
85119,85,119,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085119
85124,85,124,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085124
85129,85,129,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085129
85134,85,134,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085134
85139,85,139,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085139
85144,85,144,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085144
85149,85,149,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085149
85154,85,154,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085154
85159,85,159,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085159
85164,85,164,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085164
85169,85,169,segment-11847506886204460250_1640_000_1660_000_with_camera_labels.tfrecord,training/semseg/0085169
86025,86,25,segment-1191788760630624072_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0086025
86030,86,30,segment-1191788760630624072_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0086030
86035,86,35,segment-1191788760630624072_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0086035
86040,86,40,segment-1191788760630624072_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0086040
86045,86,45,segment-1191788760630624072_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0086045
86050,86,50,segment-1191788760630624072_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0086050
86055,86,55,segment-1191788760630624072_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0086055
